"edad","ocupacion","est_civil","nivel_educativo","contrato_meses","Cred_hipotecario","Cred_personal","Medio_contacto","Dia","Mes","duracion_seg","aceptacion_TC"
40,"desempleado","casado","universitario",61,"no","si","celular",19,"agosto",164,"no"
29,"empleado","soltero","bachillerato",49,"si","no","celular",18,"mayo",196,"no"
34,"empleado","casado","bachillerato",25,"si","si","celular",14,"julio",78,"no"
44,"independiente","soltero","universitario",25,"si","no","celular",12,"mayo",897,"si"
50,"independiente","casado","universitario",53,"no","no","celular",31,"julio",22,"no"
34,"desempleado","casado","universitario",1,"si","si","celular",21,"noviembre",161,"no"
54,"informal","divorciado","primaria",61,"si","si","chat",20,"junio",23,"no"
34,"independiente","casado","universitario",72,"si","si","celular",11,"mayo",490,"no"
34,"independiente","soltero","universitario",10,"si","si","celular",30,"abril",359,"si"
52,"informal","casado","primaria",51,"si","si","celular",29,"julio",213,"no"
60,"empleado","casado","tecnico",61,"si","no","celular",4,"agosto",122,"no"
39,"desempleado","soltero","bachillerato",28,"si","si","chat",29,"mayo",587,"no"
58,"informal","casado","primaria",12,"si","si","chat",11,"junio",199,"no"
41,"independiente","divorciado","bachillerato",39,"no","si","celular",20,"agosto",261,"no"
48,"independiente","casado","bachillerato",11,"no","no","telefono",31,"julio",5,"si"
58,"desempleado","casado","universitario",25,"no","si","celular",17,"noviembre",1531,"no"
40,"independiente","casado","primaria",57,"si","si","chat",13,"mayo",92,"no"
48,"empleado","casado","universitario",25,"si","si","celular",6,"mayo",179,"si"
52,"informal","divorciado","primaria",28,"si","no","chat",15,"mayo",41,"no"
50,"independiente","casado","bachillerato",30,"si","si","celular",29,"enero",197,"no"
25,"independiente","soltero","bachillerato",15,"no","no","celular",9,"julio",144,"no"
54,"informal","casado","primaria",49,"si","si","chat",12,"mayo",255,"no"
34,"empleado","casado","bachillerato",4,"si","si","chat",8,"mayo",56,"no"
48,"desempleado","casado","universitario",4,"si","si","celular",15,"mayo",20,"no"
37,"independiente","casado","universitario",8,"si","no","celular",11,"agosto",331,"no"
66,"pensionado","casado","universitario",35,"no","no","celular",28,"enero",216,"si"
32,"desempleado","soltero","universitario",5,"si","no","chat",8,"mayo",64,"no"
45,"informal","casado","bachillerato",19,"si","si","chat",3,"junio",34,"no"
43,"informal","soltero","bachillerato",11,"no","si","celular",12,"mayo",68,"no"
41,"desempleado","casado","universitario",61,"si","no","chat",7,"mayo",764,"no"
40,"independiente","divorciado","universitario",63,"si","si","celular",17,"noviembre",64,"no"
44,"empleado","soltero","bachillerato",48,"si","si","chat",8,"mayo",257,"no"
43,"informal","casado","primaria",41,"si","si","celular",12,"mayo",58,"no"
30,"empleado","soltero","universitario",49,"si","si","celular",27,"febrero",30,"no"
32,"empleado","casado","bachillerato",50,"si","no","celular",8,"julio",529,"no"
57,"independiente","casado","bachillerato",70,"si","si","telefono",15,"mayo",8,"no"
31,"informal","soltero","universitario",62,"si","si","chat",19,"mayo",147,"no"
49,"empleado","casado","bachillerato",50,"si","si","celular",28,"agosto",173,"no"
31,"independiente","soltero","bachillerato",29,"si","no","chat",21,"mayo",132,"si"
41,"independiente","casado","universitario",13,"si","si","chat",16,"junio",286,"no"
44,"desempleado","casado","universitario",45,"si","si","chat",18,"junio",476,"no"
54,"independiente","casado","tecnico",26,"no","no","celular",19,"noviembre",221,"no"
37,"informal","divorciado","bachillerato",70,"si","no","celular",21,"abril",146,"si"
34,"desempleado","casado","bachillerato",71,"si","si","chat",27,"mayo",532,"no"
43,"independiente","casado","bachillerato",5,"si","no","celular",25,"agosto",69,"no"
44,"desempleado","casado","universitario",65,"si","si","celular",17,"noviembre",157,"no"
44,"empleado","casado","bachillerato",14,"no","si","celular",25,"mayo",485,"no"
53,"independiente","divorciado","bachillerato",10,"si","si","celular",7,"mayo",56,"no"
36,"independiente","casado","bachillerato",55,"no","si","celular",31,"agosto",69,"no"
58,"independiente","divorciado","bachillerato",62,"si","no","celular",5,"agosto",131,"no"
26,"estudiante","soltero","bachillerato",69,"no","no","chat",4,"junio",95,"no"
34,"independiente","soltero","bachillerato",44,"si","si","celular",19,"agosto",294,"no"
55,"informal","casado","primaria",37,"si","si","celular",6,"mayo",146,"no"
55,"informal","casado","bachillerato",41,"si","si","chat",30,"mayo",58,"no"
34,"independiente","casado","universitario",59,"si","no","chat",28,"mayo",249,"no"
41,"independiente","divorciado","bachillerato",31,"si","si","chat",20,"junio",10,"no"
38,"ama(o)_de_casa","divorciado","bachillerato",52,"no","no","celular",27,"octubre",255,"si"
28,"informal","soltero","bachillerato",66,"no","no","celular",3,"febrero",337,"si"
41,"independiente","casado","bachillerato",39,"si","no","celular",2,"junio",142,"si"
30,"independiente","casado","universitario",50,"si","no","celular",24,"julio",209,"no"
39,"independiente","casado","tecnico",39,"no","si","chat",30,"mayo",825,"no"
41,"independiente","casado","bachillerato",17,"si","no","chat",5,"junio",87,"si"
36,"independiente","casado","bachillerato",56,"si","si","chat",23,"mayo",219,"no"
37,"desempleado","casado","universitario",39,"si","si","chat",21,"mayo",143,"no"
59,"independiente","casado","universitario",49,"si","si","celular",9,"julio",70,"no"
26,"independiente","soltero","bachillerato",67,"si","no","chat",27,"mayo",371,"no"
43,"independiente","casado","bachillerato",13,"si","si","celular",4,"febrero",539,"no"
42,"desempleado","casado","bachillerato",18,"no","si","celular",5,"febrero",176,"no"
46,"informal","casado","tecnico",17,"si","no","celular",5,"mayo",725,"si"
31,"independiente","casado","bachillerato",16,"si","si","celular",16,"julio",101,"no"
43,"desempleado","casado","bachillerato",41,"si","si","celular",5,"febrero",169,"no"
48,"informal","soltero","universitario",17,"si","si","chat",4,"junio",15,"no"
41,"informal","casado","bachillerato",11,"si","si","celular",20,"abril",234,"no"
32,"independiente","casado","universitario",26,"no","no","celular",22,"agosto",171,"no"
45,"independiente","casado","universitario",55,"no","no","celular",28,"agosto",14,"si"
52,"independiente","soltero","tecnico",56,"no","no","celular",24,"febrero",242,"si"
37,"independiente","casado","bachillerato",49,"no","si","celular",27,"agosto",155,"no"
38,"informal","divorciado","bachillerato",68,"si","si","celular",11,"mayo",580,"no"
36,"empleado","soltero","bachillerato",16,"si","no","chat",7,"mayo",223,"no"
58,"informal","casado","bachillerato",28,"no","no","celular",18,"noviembre",297,"no"
37,"desempleado","casado","universitario",72,"no","si","celular",8,"agosto",124,"no"
30,"independiente","soltero","bachillerato",32,"si","si","celular",2,"febrero",465,"no"
47,"independiente","casado","bachillerato",13,"si","si","celular",10,"julio",330,"no"
40,"independiente","casado","bachillerato",28,"si","si","celular",20,"noviembre",153,"no"
42,"desempleado","divorciado","universitario",64,"si","si","chat",19,"mayo",131,"no"
71,"empleado","casado","universitario",59,"si","si","celular",27,"enero",208,"no"
54,"informal","casado","bachillerato",52,"si","si","celular",5,"agosto",98,"si"
53,"independiente","casado","primaria",27,"si","no","telefono",10,"septiembre",230,"si"
33,"informal","divorciado","bachillerato",31,"no","si","celular",22,"julio",400,"no"
30,"independiente","soltero","universitario",27,"si","si","celular",30,"abril",284,"no"
39,"empleado","divorciado","bachillerato",50,"si","no","celular",17,"julio",243,"no"
32,"informal","casado","bachillerato",6,"si","no","celular",15,"mayo",16,"si"
34,"independiente","soltero","bachillerato",48,"si","si","celular",7,"agosto",274,"no"
39,"independiente","soltero","universitario",29,"no","si","celular",30,"julio",122,"no"
75,"informal","casado","bachillerato",43,"no","si","telefono",15,"julio",219,"no"
33,"independiente","divorciado","bachillerato",48,"si","si","celular",16,"abril",301,"no"
40,"empleado","casado","bachillerato",48,"si","si","celular",21,"noviembre",7,"no"
37,"independiente","casado","tecnico",66,"si","no","chat",19,"junio",374,"no"
69,"pensionado","casado","primaria",50,"no","no","telefono",12,"agosto",26,"si"
52,"desempleado","casado","primaria",8,"si","si","telefono",28,"enero",172,"no"
31,"independiente","divorciado","bachillerato",18,"no","si","celular",15,"mayo",332,"no"
28,"independiente","soltero","bachillerato",39,"si","si","celular",22,"mayo",253,"no"
29,"desempleado","soltero","universitario",69,"si","si","celular",16,"agosto",200,"no"
46,"empleado","casado","bachillerato",59,"si","no","celular",19,"noviembre",405,"no"
28,"informal","casado","bachillerato",6,"si","si","chat",27,"mayo",132,"no"
41,"independiente","casado","bachillerato",40,"no","si","chat",20,"junio",89,"no"
42,"independiente","divorciado","bachillerato",59,"si","si","celular",5,"agosto",86,"no"
34,"independiente","soltero","bachillerato",68,"no","si","celular",7,"julio",147,"no"
28,"informal","casado","bachillerato",15,"si","no","chat",6,"junio",369,"si"
43,"desempleado","soltero","bachillerato",43,"si","si","chat",27,"mayo",64,"no"
32,"independiente","casado","bachillerato",5,"si","no","celular",26,"agosto",98,"no"
33,"independiente","soltero","universitario",3,"no","no","telefono",29,"agosto",66,"si"
70,"informal","casado","bachillerato",25,"no","si","celular",27,"abril",149,"no"
36,"empleado","casado","bachillerato",34,"si","no","telefono",26,"agosto",240,"no"
53,"independiente","casado","bachillerato",40,"si","si","celular",26,"agosto",87,"no"
30,"informal","soltero","bachillerato",2,"si","si","celular",21,"noviembre",816,"no"
45,"empleado","divorciado","bachillerato",3,"no","si","chat",3,"julio",155,"no"
31,"empleado","soltero","bachillerato",43,"si","no","celular",20,"noviembre",106,"no"
28,"independiente","casado","bachillerato",15,"si","si","celular",30,"enero",73,"no"
45,"informal","casado","primaria",38,"si","no","chat",23,"mayo",574,"no"
51,"desempleado","casado","universitario",52,"si","si","chat",1,"junio",8,"no"
53,"desempleado","casado","primaria",5,"si","si","chat",20,"junio",14,"no"
40,"independiente","casado","bachillerato",40,"si","no","chat",16,"mayo",731,"si"
53,"informal","casado","primaria",16,"si","si","celular",7,"abril",208,"no"
31,"informal","divorciado","bachillerato",6,"si","no","celular",29,"enero",821,"no"
30,"desempleado","casado","universitario",36,"si","si","celular",21,"agosto",137,"no"
53,"independiente","casado","bachillerato",35,"si","si","chat",9,"mayo",101,"no"
40,"informal","casado","primaria",54,"si","no","celular",14,"mayo",173,"no"
26,"desempleado","soltero","bachillerato",24,"si","si","chat",6,"junio",582,"no"
47,"informal","casado","bachillerato",67,"si","no","celular",21,"julio",676,"no"
51,"desempleado","casado","universitario",61,"si","no","celular",16,"marzo",384,"no"
45,"desempleado","casado","primaria",32,"si","si","chat",27,"mayo",62,"no"
35,"empleado","casado","universitario",63,"si","no","celular",21,"julio",295,"si"
36,"desempleado","soltero","universitario",42,"si","no","chat",23,"mayo",241,"no"
57,"independiente","casado","bachillerato",44,"si","si","telefono",8,"julio",132,"no"
42,"informal","casado","primaria",45,"si","si","telefono",31,"julio",175,"no"
32,"informal","casado","bachillerato",38,"si","no","celular",16,"abril",648,"si"
30,"empleado","casado","universitario",38,"no","no","celular",29,"octubre",251,"si"
36,"independiente","casado","bachillerato",44,"si","si","celular",14,"agosto",184,"no"
43,"independiente","casado","bachillerato",31,"si","no","celular",14,"octubre",119,"no"
69,"pensionado","soltero","universitario",66,"no","no","celular",29,"julio",417,"si"
31,"independiente","soltero","universitario",50,"no","no","celular",15,"junio",95,"no"
35,"independiente","casado","bachillerato",47,"si","si","celular",14,"julio",125,"no"
26,"independiente","casado","universitario",34,"si","si","celular",6,"mayo",207,"no"
46,"independiente","casado","bachillerato",58,"si","si","celular",21,"noviembre",162,"no"
30,"independiente","casado","bachillerato",51,"si","no","celular",18,"mayo",176,"si"
33,"desempleado","soltero","universitario",54,"si","no","celular",22,"agosto",107,"no"
34,"desempleado","casado","universitario",9,"si","si","celular",17,"abril",28,"no"
48,"informal","casado","primaria",65,"si","si","chat",15,"mayo",1231,"no"
31,"desempleado","casado","universitario",24,"no","si","celular",20,"agosto",200,"no"
46,"desempleado","divorciado","universitario",1,"si","si","chat",26,"mayo",103,"no"
40,"empleado","casado","bachillerato",71,"no","si","chat",11,"junio",150,"no"
39,"independiente","casado","bachillerato",58,"no","no","celular",21,"noviembre",108,"no"
33,"independiente","soltero","bachillerato",4,"si","si","celular",4,"febrero",124,"no"
50,"informal","casado","primaria",50,"si","no","celular",29,"enero",309,"si"
84,"pensionado","divorciado","primaria",42,"no","no","telefono",18,"mayo",353,"si"
40,"informal","casado","primaria",71,"si","si","telefono",21,"julio",742,"no"
55,"empleado","casado","universitario",43,"no","no","celular",4,"agosto",200,"si"
40,"empleado","divorciado","bachillerato",59,"si","si","chat",30,"mayo",177,"no"
46,"independiente","casado","primaria",50,"si","si","telefono",4,"febrero",151,"no"
43,"independiente","soltero","universitario",2,"si","si","chat",19,"junio",147,"no"
34,"informal","casado","bachillerato",72,"si","no","chat",29,"mayo",193,"no"
35,"independiente","soltero","bachillerato",69,"si","si","celular",22,"agosto",112,"no"
57,"pensionado","casado","tecnico",12,"si","no","chat",19,"junio",108,"si"
25,"estudiante","soltero","bachillerato",47,"no","no","celular",22,"abril",107,"si"
32,"independiente","casado","universitario",68,"si","no","chat",6,"junio",106,"si"
52,"informal","soltero","bachillerato",21,"no","si","celular",12,"mayo",463,"no"
31,"independiente","soltero","universitario",7,"si","si","celular",20,"noviembre",131,"no"
34,"desempleado","casado","universitario",28,"si","no","celular",30,"abril",140,"no"
42,"independiente","divorciado","bachillerato",69,"si","si","celular",19,"agosto",163,"no"
47,"informal","divorciado","primaria",55,"si","no","chat",3,"junio",2456,"si"
50,"independiente","divorciado","universitario",63,"si","no","celular",20,"abril",76,"si"
30,"independiente","casado","bachillerato",3,"si","si","celular",16,"julio",435,"si"
33,"empleado","soltero","bachillerato",57,"si","si","celular",7,"mayo",302,"no"
56,"independiente","soltero","universitario",8,"si","no","chat",9,"junio",306,"no"
34,"independiente","divorciado","bachillerato",10,"si","si","celular",15,"mayo",259,"no"
33,"independiente","casado","bachillerato",10,"si","si","celular",8,"agosto",502,"no"
32,"desempleado","soltero","universitario",28,"si","si","celular",11,"mayo",72,"no"
34,"desempleado","casado","universitario",41,"si","no","celular",4,"febrero",265,"no"
37,"independiente","casado","bachillerato",35,"si","si","celular",31,"julio",413,"no"
30,"desempleado","casado","bachillerato",16,"si","si","celular",12,"mayo",756,"no"
29,"informal","casado","bachillerato",36,"si","si","chat",14,"mayo",241,"no"
56,"desempleado","divorciado","primaria",67,"no","si","telefono",3,"febrero",258,"no"
31,"empleado","casado","universitario",59,"si","no","celular",25,"julio",137,"si"
59,"empleado","casado","tecnico",48,"no","no","chat",5,"junio",48,"si"
